,instance,alg,nodes,first_primal,ttfs,first_primal_gap,primal,dual,time,mem,primal_integral,expanded/fails/iters,generated/branches/nodes,primal_intergal,best_primal,primal_gap
19,random-20-7.60-0,DIDP-ADD,0,566.4208567938501,0.000281877,0.060713214969756804,550.5499273460155,550.5499273460155,8.905752657,0,0,1478446,1905151,0.030992377961379335,534.0,0.030992373307145066
18,random-90-6.00-0,DIDP-ADD,0,0,0,0,0,0,0.007424112,0,0,368,513,-1,,
17,random-30-5.00-0,DIDP-ADD,0,1448.4974250464422,0.000738132,0.39278598562157907,1263.916504642033,1263.916504642033,0.914243789,0,0,205909,258790,0.2153045079957494,1040.0,0.21530433138657024
16,random-80-7.12-0,DIDP-ADD,0,0,0,0,0,0,0.013009356,0,0,755,852,-1,,
15,random-80-4.00-0,DIDP-ADD,0,0,0,0,0,0,0.005648889,0,0,308,399,-1,,
14,random-60-4.00-0,DIDP-ADD,0,0,0,0,0,0,0.005196077,0,0,190,275,-1,,
13,random-20-5.00-0,DIDP-ADD,0,781.2599910150383,0.000468725,0.2169158738551998,656.618855524248,656.618855524248,0.440593833,0,0,119597,148229,0.022770888549853912,642.0,0.02277080299727108
12,random-70-7.12-0,DIDP-ADD,0,0,0,0,0,0,0.020107684,0,0,1346,1416,-1,,
11,random-70-4.00-0,DIDP-ADD,0,0,0,0,0,0,0.004287872,0,0,257,325,-1,,
10,random-60-6.60-0,DIDP-ADD,0,0,0,0,0,0,0.005371348,0,0,413,514,-1,,
9,random-40-4.60-0,DIDP-ADD,0,0,0,0,0,0,0.003057956,0,0,159,209,-1,,
1226,random-80-16.00-0,CP-RANK-DEL,0,3824.998,0.55,1.8001110322682299,2676.675,0.0,1800.02,0,0,2970183,6832931,0.990023682441853,1366.0165457444593,0.9594748016329853
28,random-90-9.64-0,DIDP-ADD,0,2733.8383749646737,0.009904215,0.16896902913984624,2338.674769661172,1616.160144987674,1808.565340809,0,0,78336161,206191687,0.00036107797889645685,2338.674769661172,0.0
1225,random-70-16.00-0,CP-RANK-DEL,0,4035.052,0.32,2.1117381687608714,2241.189,0.0,1800.0,0,0,4142851,9344231,0.8263386738646163,1296.7196406524147,0.7283527832372441
1223,random-70-10.00-0,CP-RANK-DEL,0,3749.725,0.4,1.1565341892523129,2740.386,115.8105,1800.02,0,0,3416708,7698453,0.5918753477592223,1738.7737317997535,0.5760452035144947
1199,random-30-5.00-0,CP-RANK-DEL,0,1642.95,0.07,0.5797596153846154,1263.916,1263.79,294.99,0,0,2718854,5758857,0.21652593681623925,1040.0,0.2153038461538461
1198,random-70-7.12-0,CP-RANK-DEL,0,0,0,0,0,0.0,7.69,0,0,8262,17175,-1,,
1197,random-70-4.00-0,CP-RANK-DEL,0,0,0,0,0,0.0,1.8,0,0,2046,4293,-1,,
1196,random-200-8.00-0,CP-RANK-DEL,0,0,0,0,0,0.0,167.73,0,0,15022,32425,-1,,
1195,random-20-5.00-0,CP-RANK-DEL,0,1012.439,0.05,0.5770077881619937,649.0636,648.9987,75.77,0,0,1173976,2467597,0.011067639375216261,642.0,0.01100249221183793
1194,random-60-6.60-0,CP-RANK-DEL,0,0,0,0,0,0.0,1.2,0,0,1230,2546,-1,,
1193,random-60-4.00-0,CP-RANK-DEL,0,0,0,0,0,0.0,0.88,0,0,1161,2409,-1,,
1192,random-50-4.60-0,CP-RANK-DEL,0,0,0,0,0,0.0,0.48,0,0,870,1780,-1,,
1200,random-20-10.00-0,CP-RANK-DEL,0,882.013,0.08,1.0137283105022832,445.4195,73.1181,1800.01,0,0,38656975,80557835,0.018570011605783927,438.0,0.01693949771689504
1191,random-50-2.00-0,CP-RANK-DEL,0,0,0,0,0,0.0,0.24,0,0,204,400,-1,,
1189,random-40-4.60-0,CP-RANK-DEL,0,0,0,0,0,0.0,0.09,0,0,83,156,-1,,
1188,random-30-0.00-0,CP-RANK-DEL,0,0,0,0,0,0.0,0.09,0,0,115,220,-1,,
1187,random-10-5.00-0,CP-RANK-DEL,0,480.5302,0.09,0.3165210958904109,368.9834,368.9465,0.43,0,0,14774,29914,0.010936826824961996,365.0,0.010913424657534294
1186,random-30-2.60-0,CP-RANK-DEL,0,0,0,0,0,0.0,0.07,0,0,117,224,-1,,
1185,random-20-0.00-0,CP-RANK-DEL,0,0,0,0,0,0.0,0.05,0,0,78,146,-1,,
1184,random-10-3.80-0,CP-RANK-DEL,0,554.2197,0.09,0.11963575757575755,498.0323,498.0034,0.19,0,0,3122,6277,0.006131733608305317,495.0,0.006125858585858628
1183,random-10-2.50-0,CP-RANK-DEL,0,0,0,0,0,0.0,0.09,0,0,545,1092,-1,,
1182,random-20-2.60-0,CP-RANK-DEL,0,0,0,0,0,0.0,0.05,0,0,99,188,-1,,
1190,random-40-2.00-0,CP-RANK-DEL,0,0,0,0,0,0.0,0.11,0,0,45,80,-1,,
1201,random-20-7.60-0,CP-RANK-DEL,0,895.8893,0.07,0.67769531835206,540.6787,119.9792,1800.01,0,0,31219237,64626112,0.01342876146275498,534.0,0.012506928838951402
1202,random-30-7.60-0,CP-RANK-DEL,0,1555.349,0.05,0.9851134977278835,837.7318,218.6036,1800.0,0,0,17515775,37676911,0.1295288402847638,783.5063344137338,0.06920871370726174
1203,random-30-10.00-0,CP-RANK-DEL,0,1551.278,0.04,1.3616922789558032,749.3894,89.23778,1800.01,0,0,20784646,44433563,0.2011725035637228,656.8501806195856,0.14088329745624065
1222,random-60-14.00-0,CP-RANK-DEL,0,3059.504,0.2,1.8021124256878003,1607.714,85.49745,1800.01,0,0,6207898,14025021,0.652919090635774,1091.8562624228116,0.4724593843813363
1221,random-150-6.00-0,CP-RANK-DEL,0,0,0,0,0,0.0,15.86,0,0,3464,7586,-1,,
1220,random-200-20.96-0,CP-RANK-DEL,0,10707.35,49.16,2.3221482008364096,7922.49,0.0,1800.04,0,0,190862,519761,1.6032398512440267,3223.0199716268635,1.4580952242753291
1219,random-200-32.00-0,CP-RANK-DEL,0,10602.12,87.46,3.1969285711295865,7514.997,0.0,1800.04,0,0,194584,536829,2.2218427425857246,2526.1616490047822,1.9748678208936634
1218,random-200-47.12-0,CP-RANK-DEL,0,10560.32,16.07,3.716043220078734,6825.779,0.0,1800.05,0,0,252013,702761,2.402050881313755,2239.233083157303,2.048266413773996
1217,random-200-60.00-0,CP-RANK-DEL,0,11327.33,6.67,4.652512383417119,6563.947,0.0,1800.03,0,0,258098,724213,2.696305671368031,2003.9460741795451,2.2755107957121097
1216,random-100-6.00-0,CP-RANK-DEL,0,0,0,0,0,0.0,6.24,0,0,1927,4095,-1,,
1215,random-80-4.00-0,CP-RANK-DEL,0,0,0,0,0,0.0,11.4,0,0,8028,16542,-1,,
1214,random-90-6.00-0,CP-RANK-DEL,0,0,0,0,0,0.0,4.9,0,0,2278,4749,-1,,
1213,random-80-7.12-0,CP-RANK-DEL,0,0,0,0,0,0.0,4.79,0,0,1879,3951,-1,,
1212,random-150-60.00-0,CP-RANK-DEL,0,7775.111,1.91,4.403611258618086,3472.257,0.0,1800.01,0,0,990053,2402466,1.621259173201737,1438.8731216738931,1.4131780263992963
1211,random-60-11.60-0,CP-RANK-DEL,0,3084.538,0.21,1.5293440903689837,1826.902,85.49745,1800.0,0,0,6192647,13722071,0.5343978715571904,1219.501139344795,0.49807322113823116
1210,random-60-9.00-0,CP-RANK-DEL,0,3048.515,0.25,1.1323442038329863,1992.945,169.659,1800.01,0,0,5259955,11629652,0.47934903234962195,1429.654271819791,0.39400485787602524
1209,random-50-12.00-0,CP-RANK-DEL,0,2614.357,0.13,1.7527619426799657,1369.936,70.13218,1800.01,0,0,8683565,19271225,0.4851850941479405,949.721426857122,0.4424608745887502
1208,random-50-9.60-0,CP-RANK-DEL,0,2479.57,0.14,1.2680371496524852,1535.028,70.13218,1800.01,0,0,7742044,17109810,0.45043882125468504,1093.2669248296602,0.40407430714065534
1207,random-50-7.00-0,CP-RANK-DEL,0,2536.949,0.14,0.8144064936684474,1669.097,593.1453,1800.01,0,0,6490486,14252327,0.21134059194256866,1398.225264764504,0.1937253903655629
1206,random-40-9.60-0,CP-RANK-DEL,0,2259.632,0.08,1.4564184467749715,1149.611,60.31794,1800.0,0,0,11902351,26156143,0.35038032899294796,919.8888743758898,0.24972812697617214
1205,random-40-7.00-0,CP-RANK-DEL,0,2111.57,0.09,0.689384005450844,1459.889,456.9631,1800.01,0,0,11392089,24791559,0.19302461750214267,1249.9052868897547,0.16799969990747493
1204,random-40-12.00-0,CP-RANK-DEL,0,2072.815,0.06,1.4953664639709043,1063.077,1010.325,1800.0,0,0,13188325,28879024,0.37242586520217147,830.6655675341194,0.2797894141150064
1224,random-70-13.12-0,CP-RANK-DEL,0,4231.091,0.36,2.0322834145703266,2523.342,0.0,1800.01,0,0,3825836,8772046,0.8629749538002403,1395.348132588571,0.8083960132005471
1181,random-10-0.00-0,CP-RANK-DEL,0,0,0,0,0,0.0,0.05,0,0,62,114,-1,,
29,random-150-6.00-0,DIDP-ADD,0,0,0,0,0,0,0.018361512,0,0,514,688,-1,,
31,random-70-13.12-0,DIDP-ADD,0,1977.469424324607,0.001038314,0.41718713641456456,1395.348132588571,801.5012221475823,1810.652062098,0,0,79582119,218980564,0.008152727038781091,1395.348132588571,0.0
94,random-80-7.12-0,DIDP-DEL,0,0,0,0,0,455.3519905132836,1812.497619983,0,0,57648646,198365290,-1,,
93,random-70-13.12-0,DIDP-DEL,0,0,0,0,0,465.6518499084452,1817.494843499,0,0,59801875,211180038,-1,,
92,random-80-13.12-0,DIDP-DEL,0,0,0,0,0,450.9282635221879,1803.661231585,0,0,50887711,193950741,-1,,
91,random-80-10.00-0,DIDP-DEL,0,0,0,0,0,451.3421642639683,1802.372002631,0,0,54140189,197808151,-1,,
90,random-70-16.00-0,DIDP-DEL,0,0,0,0,0,464.8534535994201,1807.926455846,0,0,60844929,210216190,-1,,
89,random-70-10.00-0,DIDP-DEL,0,0,0,0,0,466.9982479533518,1811.76207376,0,0,57794235,206427675,-1,,
88,random-70-7.12-0,DIDP-DEL,0,0,0,0,0,468.3138331613206,1809.813691625,0,0,57280080,203244309,-1,,
87,random-70-4.00-0,DIDP-DEL,0,0,0,0,0,470.34620605422236,1810.786147853,0,0,55482791,200585467,-1,,
95,random-90-6.00-0,DIDP-DEL,0,0,0,0,0,514.6923791400922,1808.325948404,0,0,47848901,180512999,-1,,
86,random-60-14.00-0,DIDP-DEL,0,0,0,0,0,426.2858707704413,1810.589291516,0,0,60565351,211679785,-1,,
84,random-60-9.00-0,DIDP-DEL,0,0,0,0,0,427.96679193541127,1803.447339826,0,0,60624461,211901053,-1,,
83,random-60-6.60-0,DIDP-DEL,0,0,0,0,0,428.9619268033667,1805.958515634,0,0,61187490,212703500,-1,,
82,random-20-5.00-0,DIDP-DEL,0,691.0701097466051,6.287231089,0.07643319275172136,649.063693694399,464.68605535816056,1874.450533997,0,0,175507290,242653674,0.011231180940515024,642.0,0.011002638153269524
81,random-20-10.00-0,DIDP-DEL,0,596.4918408935189,0.023330344,0.3618535180217326,445.41951125404034,378.9562078851369,1870.191804772,0,0,113928343,193879532,0.016959949476172576,438.0,0.016939523411051014
80,random-20-7.60-0,DIDP-DEL,0,566.0584779639864,1.611632856,0.060034602928813546,540.6787454301723,394.4835536068942,1868.447384503,0,0,124432135,200354364,0.012692313810446328,534.0,0.012507013914180309
79,random-40-2.00-0,DIDP-DEL,0,0,0,0,0,439.1791055834824,1853.023179297,0,0,86236328,241366689,-1,,
78,random-50-4.60-0,DIDP-DEL,0,0,0,0,0,396.21615192761425,1844.591323825,0,0,72768827,229821070,-1,,
77,random-50-2.00-0,DIDP-DEL,0,0,0,0,0,401.0973119893648,1840.001460201,0,0,69260807,223936567,-1,,
85,random-60-11.60-0,DIDP-DEL,0,0,0,0,0,427.14564246041675,1808.892436326,0,0,61134277,215338369,-1,,
96,random-80-16.00-0,DIDP-DEL,0,0,0,0,0,450.5355023062557,1809.482160424,0,0,49304190,191939723,-1,,
97,random-80-4.00-0,DIDP-DEL,0,0,0,0,0,456.4094181733693,1819.527279928,0,0,54306430,194302081,-1,,
98,random-10-0.00-0,DIDP-DEL,0,0,0,0,0,0,0.001313772,0,0,529,631,-1,,
117,random-200-60.00-0,DIDP-DEL,0,0,0,0,0,748.7817883313875,1800.312448376,0,0,21213792,100744334,-1,,
116,random-200-20.96-0,DIDP-DEL,0,0,0,0,0,735.1568155032182,1802.232485729,0,0,22768191,97439130,-1,,
115,random-200-8.00-0,DIDP-DEL,0,0,0,0,0,735.3924227502592,1801.663712498,0,0,21654003,94884232,-1,,
114,random-150-60.00-0,DIDP-DEL,0,2227.661780488051,1067.356968039,0.5481988974097532,2227.661780488051,651.0643749688651,1802.205943725,0,0,25912701,122914634,0.5481988974097532,1438.8731216738931,0.5481988974097532
113,random-150-46.40-0,DIDP-DEL,0,0,0,0,0,651.2080809364477,1802.199083897,0,0,27652823,128453687,-1,,
112,random-150-32.80-0,DIDP-DEL,0,0,0,0,0,651.3665260291773,1801.448602037,0,0,32318134,138072191,-1,,
111,random-150-19.68-0,DIDP-DEL,0,0,0,0,0,607.4816570549726,1801.385598966,0,0,33741187,135951509,-1,,
110,random-150-6.00-0,DIDP-DEL,0,0,0,0,0,607.9980038736855,1802.454817728,0,0,30863974,126761139,-1,,
109,random-100-24.00-0,DIDP-DEL,0,0,0,0,0,561.5121659287882,1803.968383867,0,0,47939053,180641515,-1,,
108,random-100-19.68-0,DIDP-DEL,0,0,0,0,0,562.1168684909121,1804.884413967,0,0,47314742,179664214,-1,,
107,random-100-15.00-0,DIDP-DEL,0,0,0,0,0,562.5824567057105,1804.910079194,0,0,46130046,173696374,-1,,
106,random-100-10.68-0,DIDP-DEL,0,0,0,0,0,563.0644356404787,1803.90081165,0,0,43751115,167293421,-1,,
105,random-100-6.00-0,DIDP-DEL,0,0,0,0,0,563.972681156752,1807.475519171,0,0,43415039,164986104,-1,,
104,random-90-20.00-0,DIDP-DEL,0,0,0,0,0,512.8715847310705,1808.710737273,0,0,46108573,179609700,-1,,
103,random-90-16.64-0,DIDP-DEL,0,0,0,0,0,513.2447955447396,1809.453035077,0,0,45717393,178373624,-1,,
102,random-90-13.00-0,DIDP-DEL,0,0,0,0,0,513.6327885770206,1819.168878214,0,0,45439591,175200648,-1,,
101,random-90-9.64-0,DIDP-DEL,0,0,0,0,0,514.0213475191181,1810.217146139,0,0,45534666,175858425,-1,,
100,random-10-2.50-0,DIDP-DEL,0,0,0,0,0,0,0.03009584,0,0,16792,20182,-1,,
99,random-10-1.30-0,DIDP-DEL,0,0,0,0,0,0,0.007981296,0,0,3886,4736,-1,,
76,random-30-10.00-0,DIDP-DEL,0,782.5424388446366,0.835604542,0.1913560533796149,669.6204000065476,399.24694284850955,1839.460254903,0,0,92978323,246602002,0.020489149392718002,656.8501806195856,0.019441601393663757
30,random-60-11.60-0,DIDP-ADD,0,1538.7058991878193,0.001636036,0.2617502760305122,1219.501139344795,796.5109386529887,1810.817323876,0,0,86288529,236217691,0.00015571466885874895,1219.501139344795,0.0
75,random-30-7.60-0,DIDP-DEL,0,929.1302934807926,70.892526211,0.18586187841866433,909.2929641782466,404.4482492958162,1839.123373406,0,0,94552218,245769390,0.16154038863297074,783.5063344137338,0.16054321993278312
73,random-30-2.60-0,DIDP-DEL,0,0,0,0,0,426.5123377446555,1835.479314606,0,0,98113945,245154292,-1,,
49,random-100-15.00-0,DIDP-ADD,0,2954.7734090592908,0.003775884,0.5146453284350432,1950.802180278212,930.650474966239,1803.655633635,0,0,66056441,193974895,8.942290150734074e-05,1950.802180278212,0.0
48,random-100-10.68-0,DIDP-ADD,0,3042.227493011132,0.006813008,0.28495931233423355,2367.5671780491457,1365.3394148780444,1802.908024354,0,0,73339718,198682506,0.0001829424519210435,2367.5671780491457,0.0
47,random-90-20.00-0,DIDP-ADD,0,2262.166390017151,0.002099005,0.5151880392000462,1492.993827493172,728.6095555404952,1805.344300967,0,0,61774766,200316222,0.0003417284933289687,1492.993827493172,0.0
46,random-90-16.64-0,DIDP-ADD,0,2092.2810472339975,0.001659332,0.28341947818178226,1630.2394367569734,837.0921482223657,1805.785733547,0,0,66467869,204884345,0.0006227072369143024,1630.2394367569734,0.0
45,random-50-7.00-0,DIDP-ADD,0,1654.8152367204257,0.003327181,0.1835111826556345,1398.225264764504,1294.5475815843085,1841.7706406,0,0,108825951,240846251,3.4410834622560482e-06,1398.225264764504,0.0
44,random-40-12.00-0,DIDP-ADD,0,1046.9457214343147,0.001077037,0.26036971117297647,830.6655675341194,630.0449946675558,1830.299222125,0,0,87146301,243509071,0.00029480283524337196,830.6655675341194,0.0
43,random-50-12.00-0,DIDP-ADD,0,1348.0087507104681,0.001296344,0.41937278931505595,949.721426857122,682.2253519758453,1827.101500056,0,0,89863812,240652953,0.0009115491701707887,949.721426857122,0.0
42,random-40-9.60-0,DIDP-ADD,0,1254.0299130025874,0.000869002,0.3632406564906003,919.8888743758898,732.7200153372781,1824.391075251,0,0,93962505,246196330,4.159786064219487e-06,919.8888743758898,0.0
50,random-100-19.68-0,DIDP-ADD,0,2409.096795174206,0.002115379,0.4633353816467383,1646.3053004726585,789.1467542934356,1803.867798198,0,0,61585596,203168053,0.004226571835446525,1646.3053004726585,0.0
41,random-60-9.00-0,DIDP-ADD,0,1734.579525296416,0.00341013,0.21328600871348372,1429.654271819791,1160.035645193415,1822.890450148,0,0,96178379,237078985,0.001645804819042376,1429.654271819791,0.0
39,random-10-1.30-0,DIDP-ADD,0,0,0,0,0,0,0.000271324,0,0,37,46,-1,,
38,random-10-0.00-0,DIDP-ADD,0,0,0,0,0,0,0.00023117,0,0,30,39,-1,,
37,random-50-9.60-0,DIDP-ADD,0,1379.6647707523155,0.002360099,0.26196516094848327,1093.2669248296602,855.1305646405574,1819.67837694,0,0,95192885,235654584,1.0654836406532474e-06,1093.2669248296602,0.0
36,random-70-16.00-0,DIDP-ADD,0,1603.1239402876804,0.001088349,0.2362918629666976,1296.7196406524147,699.9601705730763,1813.181367438,0,0,73283571,219968789,0.0025718027008613527,1296.7196406524147,0.0
35,random-90-13.00-0,DIDP-ADD,0,2376.0284456433974,0.005823681,0.267637974585984,1874.3746189991023,1133.341932074154,1804.650550333,0,0,72491959,207084998,0.00017043699588033818,1874.3746189991023,0.0
34,random-200-8.00-0,DIDP-ADD,0,0,0,0,0,0,0.038191525,0,0,752,973,-1,,
33,random-60-14.00-0,DIDP-ADD,0,1511.9104855923904,0.001699935,0.3847156788179107,1091.8562624228116,673.9869788457115,1811.338308561,0,0,80502942,233689022,2.5469791272583236e-05,1091.8562624228116,0.0
32,random-70-10.00-0,DIDP-ADD,0,2425.214763349821,0.001837384,0.39478456511966786,1738.7737317997535,1184.584237256921,1810.976398363,0,0,84858671,221590703,0.0002684449333770714,1738.7737317997535,0.0
40,random-10-2.50-0,DIDP-ADD,0,0,0,0,0,0,0.000288018,0,0,49,58,-1,,
51,random-150-32.80-0,DIDP-ADD,0,2399.803044382404,0.00526915,0.2953037897873211,1852.695146345888,774.6990322792532,1801.199416126,0,0,43225979,164180591,0.002044907770432759,1852.695146345888,0.0
52,random-150-19.68-0,DIDP-ADD,0,3184.45268721136,0.008355865,0.2892440592347847,2470.0154050750125,945.5686178611902,1802.278887523,0,0,48975156,154374270,0.003096173757480638,2470.0154050750125,0.0
53,random-200-20.96-0,DIDP-ADD,0,4226.4141313196415,0.015268935,0.3113211114190835,3223.0199716268635,1073.2572831110153,1801.353521787,0,0,37721523,122839883,0.002178602744290582,3223.0199716268635,0.0
72,random-50-7.00-0,DIDP-DEL,0,0,0,0,0,394.1990864869707,1829.930879767,0,0,77109450,238153853,-1,,
71,random-40-9.60-0,DIDP-DEL,0,0,0,0,0,416.25450147344884,1828.028510766,0,0,74031097,233560396,-1,,
70,random-30-5.00-0,DIDP-DEL,0,0,0,0,0,413.8982355694771,1825.698915526,0,0,91043105,241648748,-1,,
69,random-40-4.60-0,DIDP-DEL,0,0,0,0,0,423.76945602111687,1820.85557136,0,0,76727864,236551699,-1,,
68,random-40-7.00-0,DIDP-DEL,0,0,0,0,0,419.4490063528581,1820.326425451,0,0,75236621,237295092,-1,,
67,random-50-12.00-0,DIDP-DEL,0,0,0,0,0,387.7471922218928,1808.927303703,0,0,67500163,226422660,-1,,
66,random-50-9.60-0,DIDP-DEL,0,0,0,0,0,388.71794052286606,1806.977182989,0,0,71378039,232111204,-1,,
65,random-60-4.00-0,DIDP-DEL,0,0,0,0,0,431.16639420794354,1805.732078924,0,0,66520974,215162768,-1,,
64,random-20-2.60-0,DIDP-DEL,0,0,0,0,0,0,667.182673749,0,0,99037634,116259317,-1,,
63,random-30-0.00-0,DIDP-DEL,0,0,0,0,0,0,401.948957288,0,0,61169160,70862168,-1,,
62,random-20-0.00-0,DIDP-DEL,0,0,0,0,0,0,0.320597886,0,0,106033,126743,-1,,
61,random-10-5.00-0,DIDP-DEL,0,434.26690875334657,0.000396086,0.1897723527488947,368.9834937415585,368.9834937415585,0.12808398,0,0,53091,64242,0.010913720841175078,365.0,0.01091368148372193
60,random-10-3.80-0,DIDP-DEL,0,511.7033179615537,0.046282396,0.03374407669000746,498.03238010933023,498.03238010933023,0.072056831,0,0,35013,42424,0.00612673055056542,495.0,0.006126020422889361
59,random-200-60.00-0,DIDP-ADD,0,2527.39918621385,0.010304857,0.261211176677305,2003.9460741795451,808.5606212329423,1801.57629856,0,0,29288638,129076019,0.002375827139735809,2003.9460741795451,0.0
58,random-200-47.12-0,DIDP-ADD,0,2779.2773471055243,0.009620922,0.24117376078901198,2239.233083157303,838.0330052302288,1801.436761891,0,0,31747411,132204013,0.0005303190196677729,2239.233083157303,0.0
57,random-100-24.00-0,DIDP-ADD,0,1964.593261947919,0.002199843,0.31289572798662124,1496.3817918432123,726.1365105605447,1805.593737346,0,0,57866521,199237770,0.005333340162239789,1496.3817918432123,0.0
56,random-150-46.40-0,DIDP-ADD,0,2133.654993770561,0.005817993,0.3531670796895492,1576.786064186601,721.1522566148825,1803.344965008,0,0,38912688,162261935,0.00024190958111181321,1576.786064186601,0.0
55,random-200-32.00-0,DIDP-ADD,0,3229.9808388032125,0.0082947,0.27861209518231345,2526.1616490047822,870.5323241401991,1801.21859935,0,0,34748163,129542320,0.0009924895430226716,2526.1616490047822,0.0
